;Unnamed: 0;NU_INSCRICAO;TP_SEXO;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;NO_MUNICIPIO_PROVA;CO_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
16062;2309455;210054221925;F;2;2;0;2;1.0;0;2102309.0;Buriti Bravo;MA;2.0;1.0;1.0;Buriti Bravo;21;1;1;1;1;376.1;357.9;446.3;395.9;1;6.0;0.0;0.0;0.0;0.0;0.0;0.0;B;B;A;A;4.0;B;A;A;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
16063;2309499;210052308801;M;3;2;0;2;1.0;0;2105005.0;Humberto de Campos;MA;2.0;1.0;1.0;Humberto de Campos;21;1;1;1;1;411.2;381.9;494.0;635.4;0;1.0;140.0;120.0;120.0;120.0;0.0;500.0;C;E;A;F;7.0;B;A;B;C;A;A;B;A;A;A;A;B;A;B;A;A;B;A;A;A
16064;2309631;210052715228;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;354.2;457.6;417.1;503.3;1;1.0;80.0;120.0;80.0;80.0;0.0;360.0;A;E;F;B;4.0;D;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
16065;2309836;210052983549;F;3;2;0;2;1.0;0;2107902.0;Passagem Franca;MA;2.0;1.0;1.0;Colinas;21;1;1;1;1;475.7;389.4;452.2;474.4;1;1.0;100.0;120.0;120.0;120.0;60.0;520.0;C;F;C;D;4.0;D;A;C;D;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
16066;2309978;210052451270;F;1;2;0;2;1.0;0;2112803.0;Viana;MA;2.0;1.0;1.0;Viana;21;1;1;1;1;582.3;483.7;563.9;625.5;1;1.0;120.0;40.0;40.0;120.0;40.0;360.0;C;D;C;A;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
16067;2309990;210053754629;F;3;2;0;2;1.0;0;2100907.0;Araioses;MA;2.0;1.0;1.0;Araioses;21;1;1;1;1;432.8;333.3;338.5;385.3;1;1.0;80.0;120.0;100.0;100.0;80.0;480.0;G;F;D;D;4.0;E;A;B;D;A;A;B;B;B;B;A;A;A;B;A;A;C;A;A;B
16070;2310102;210052813992;M;3;2;0;2;1.0;0;2103307.0;CodÃ³;MA;1.0;2.0;1.0;Timbiras;21;1;1;1;1;518.7;551.1;517.3;522.8;1;1.0;120.0;100.0;80.0;100.0;0.0;400.0;E;E;F;B;3.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
16071;2310286;210052840627;M;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;531.6;384.2;539.3;433.1;1;1.0;100.0;120.0;120.0;120.0;140.0;600.0;D;E;D;D;3.0;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
16073;2310394;210052521274;F;3;2;0;2;1.0;0;2103901.0;Duque Bacelar;MA;2.0;1.0;1.0;Coelho Neto;21;1;1;1;1;351.5;432.0;414.3;424.2;1;1.0;80.0;40.0;40.0;120.0;40.0;320.0;B;B;A;A;4.0;B;A;B;E;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B
16074;2310754;210053555528;F;1;2;0;2;1.0;0;2110203.0;Santa Rita;MA;2.0;1.0;1.0;Santa Rita;21;1;1;1;1;508.8;406.8;431.6;442.2;0;1.0;60.0;100.0;60.0;80.0;0.0;300.0;H;H;F;F;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
16075;2310846;210052223403;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;2.0;SÃ£o LuÃ­s;21;1;1;1;1;358.5;429.8;359.5;418.8;0;1.0;80.0;100.0;80.0;80.0;40.0;380.0;C;E;B;A;4.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
16076;2311452;210052366382;F;3;2;0;2;1.0;0;2111607.0;SÃ£o Raimundo das Mangabeiras;MA;1.0;2.0;1.0;SÃ£o Raimundo das Mangabeiras;21;1;1;1;1;504.9;363.2;558.3;437.0;1;1.0;160.0;200.0;140.0;160.0;140.0;800.0;E;E;C;B;5.0;E;A;C;D;B;B;B;B;B;A;A;A;A;B;A;B;D;A;C;B
16077;2311473;210053975129;F;3;2;0;2;1.0;0;2100501.0;Alto ParnaÃ­ba;MA;2.0;1.0;1.0;Corrente;22;1;1;1;1;485.9;536.4;512.0;527.7;0;1.0;120.0;120.0;120.0;140.0;120.0;620.0;B;E;C;B;7.0;C;A;B;D;B;B;B;A;A;A;B;A;A;B;A;A;E;A;A;B
16078;2311542;210051515650;M;2;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;441.8;452.0;446.5;461.3;1;1.0;80.0;120.0;80.0;100.0;120.0;500.0;C;E;D;D;5.0;D;A;B;C;B;B;B;A;B;A;B;A;A;B;A;B;A;A;B;B
16079;2311652;210052428517;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;456.1;406.1;409.6;420.3;1;1.0;80.0;120.0;100.0;120.0;160.0;580.0;E;D;F;D;2.0;B;A;B;C;A;A;B;B;B;B;A;A;B;B;A;A;B;A;A;A
16081;2312351;210053337444;M;5;2;0;2;1.0;0;2100956.0;Arame;MA;2.0;1.0;1.0;Arame;21;1;1;1;1;392.3;423.6;450.1;402.2;1;1.0;80.0;120.0;80.0;60.0;60.0;400.0;E;E;D;D;9.0;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;B;A
16082;2312386;210052306163;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;509.0;464.5;517.2;620.7;0;1.0;160.0;180.0;140.0;180.0;160.0;820.0;E;E;D;F;4.0;I;A;B;C;B;A;B;B;B;A;A;A;A;B;A;B;E;A;C;B
16083;2312500;210051095476;M;3;2;0;2;1.0;0;2111102.0;SÃ£o JoÃ£o dos Patos;MA;2.0;1.0;1.0;SÃ£o JoÃ£o dos Patos;21;1;1;1;1;412.6;420.4;458.0;422.2;0;1.0;80.0;120.0;80.0;60.0;40.0;380.0;E;E;C;A;2.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;B;C;A;B;B
16084;2312522;210051924024;F;1;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;450.6;554.8;559.3;612.1;0;1.0;140.0;120.0;80.0;120.0;140.0;600.0;F;E;E;D;5.0;E;A;C;D;A;A;B;A;B;A;A;A;A;B;A;A;E;A;B;B
16085;2312756;210052632915;F;1;2;0;2;1.0;0;2101202.0;Bacabal;MA;1.0;1.0;1.0;Bacabal;21;1;1;1;1;556.5;574.9;501.5;593.4;0;1.0;140.0;140.0;120.0;120.0;60.0;580.0;G;G;D;D;4.0;G;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;B;A;A;B
16089;2313090;210054417118;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;1.0;1.0;1.0;Imperatriz;21;1;1;1;1;467.0;596.3;550.0;502.9;0;1.0;140.0;160.0;140.0;140.0;200.0;780.0;C;E;C;D;4.0;D;A;C;D;A;B;B;A;B;A;B;A;A;C;A;A;D;A;A;B
16090;2313201;210053556321;M;3;2;0;2;1.0;0;2103000.0;Caxias;MA;1.0;2.0;1.0;Caxias;21;1;1;1;1;529.0;376.7;466.9;490.3;1;1.0;100.0;120.0;120.0;180.0;100.0;620.0;H;E;F;F;4.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
16092;2313628;210053548545;M;3;2;0;2;0.0;0;2110104.0;Santa QuitÃ©ria do MaranhÃ£o;MA;2.0;1.0;1.0;SÃ£o Bernardo;21;1;1;1;1;421.0;419.8;477.1;493.3;1;1.0;80.0;120.0;80.0;80.0;0.0;360.0;H;H;D;B;5.0;C;A;D;D;A;E;C;B;B;A;B;A;B;C;B;A;E;A;B;B
16093;2313779;210052183404;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;376.3;452.3;403.9;486.0;0;1.0;100.0;120.0;120.0;120.0;140.0;600.0;E;E;D;B;6.0;F;A;B;D;B;A;B;B;A;A;A;A;A;B;A;A;E;A;C;B
16094;2313861;210051411418;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;392.8;399.3;431.5;469.6;1;1.0;100.0;120.0;80.0;100.0;0.0;400.0;D;D;F;F;8.0;C;A;B;C;A;A;C;A;A;A;A;A;A;C;A;B;E;A;A;B
16097;2314263;210052536942;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;484.7;584.6;527.3;562.9;0;1.0;120.0;120.0;120.0;120.0;140.0;620.0;C;E;D;B;4.0;C;A;B;C;A;A;B;A;A;A;A;A;B;B;A;A;D;A;B;B
16098;2314374;210053978155;M;1;2;0;2;1.0;0;2109452.0;Raposa;MA;2.0;1.0;1.0;Raposa;21;1;1;1;1;506.4;592.6;600.1;388.0;1;1.0;80.0;120.0;100.0;120.0;120.0;540.0;D;B;B;A;3.0;A;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;A
16099;2314386;210053786508;F;1;2;0;2;1.0;0;2110708.0;SÃ£o Domingos do MaranhÃ£o;MA;2.0;1.0;1.0;SÃ£o Domingos do MaranhÃ£o;21;1;1;1;1;493.8;456.8;456.2;407.9;1;1.0;60.0;80.0;80.0;80.0;0.0;300.0;B;B;A;A;3.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
16100;2314487;210053974095;M;3;2;0;2;1.0;0;2108405.0;Peri Mirim;MA;2.0;1.0;1.0;Pinheiro;21;1;1;1;1;386.3;409.9;465.6;507.1;1;1.0;120.0;120.0;100.0;120.0;80.0;540.0;H;D;F;F;4.0;A;A;C;E;B;B;C;A;C;A;B;A;A;B;B;A;D;A;B;B
16101;2314625;210053103248;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;414.2;379.4;425.0;477.2;1;3.0;0.0;0.0;0.0;0.0;0.0;0.0;F;E;D;D;2.0;E;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
16103;2314816;210051503379;F;3;2;0;2;1.0;0;2108603.0;Pinheiro;MA;2.0;1.0;1.0;Pinheiro;21;1;1;1;1;391.6;423.4;415.0;366.0;1;1.0;100.0;120.0;80.0;120.0;80.0;500.0;B;D;A;A;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
16104;2314853;210051715906;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;555.7;491.9;546.3;635.0;1;1.0;140.0;200.0;140.0;180.0;200.0;860.0;E;D;D;B;5.0;B;A;B;D;A;C;B;B;A;A;A;A;A;B;A;A;D;A;B;B
16105;2315113;210054141978;M;1;2;0;2;1.0;0;2109007.0;Porto Franco;MA;1.0;1.0;1.0;TocantinÃ³polis;17;1;1;1;1;550.2;580.4;570.6;441.1;0;1.0;120.0;140.0;100.0;120.0;140.0;620.0;E;G;F;D;3.0;H;A;C;D;A;B;B;A;B;A;A;A;B;C;A;A;D;A;B;B
16106;2315303;210051439786;F;3;2;0;2;1.0;0;2112209.0;Timon;MA;2.0;1.0;1.0;Timon;21;1;1;1;1;581.4;531.1;465.8;527.3;0;1.0;120.0;120.0;80.0;80.0;140.0;540.0;H;A;F;A;3.0;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
16108;2315648;210052698044;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;Pinheiro;21;1;1;1;1;394.8;431.2;458.9;376.8;1;1.0;120.0;120.0;80.0;120.0;40.0;480.0;C;E;D;D;4.0;E;A;C;D;B;B;B;B;A;A;B;A;A;C;A;B;C;A;B;B
16109;2315670;210051452451;F;1;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;559.1;579.2;545.3;585.8;0;1.0;160.0;200.0;140.0;180.0;140.0;820.0;F;F;E;D;5.0;M;A;D;D;B;A;B;A;B;A;B;B;B;B;A;B;D;A;C;B
16110;2315692;210052354164;F;1;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;428.6;543.2;442.2;484.0;0;1.0;140.0;120.0;140.0;120.0;0.0;520.0;C;E;C;E;2.0;C;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;C;A;A;B
16112;2316021;210051581316;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;504.1;518.9;496.4;561.9;1;1.0;120.0;120.0;120.0;120.0;120.0;600.0;F;F;B;B;4.0;B;A;C;D;A;A;B;B;A;A;A;A;A;B;A;A;D;A;B;B
16113;2316157;210051873112;F;1;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;625.4;681.7;600.7;719.6;0;1.0;160.0;200.0;160.0;200.0;200.0;920.0;G;G;E;E;4.0;L;D;E;E;C;A;B;C;B;A;B;A;B;D;A;B;E;A;B;B
16115;2316450;210052169404;M;1;2;0;2;1.0;0;2105302.0;Imperatriz;MA;1.0;1.0;1.0;Imperatriz;21;1;1;1;1;528.4;473.4;580.6;660.1;0;1.0;120.0;160.0;120.0;120.0;200.0;720.0;F;G;D;D;5.0;J;A;D;D;B;A;B;B;B;A;B;A;A;C;A;A;E;A;B;B
16116;2316483;210051844972;M;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;549.6;592.2;562.2;673.9;0;1.0;160.0;80.0;80.0;160.0;200.0;680.0;F;F;D;D;6.0;Q;D;E;E;D;A;C;D;B;A;B;A;B;E;A;B;E;A;E;B
16118;2316661;210051234620;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;506.5;505.1;521.1;586.8;1;1.0;100.0;180.0;100.0;160.0;160.0;700.0;C;F;B;F;4.0;D;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B
16119;2316959;210051196689;M;3;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;1.0;1.0;1.0;AÃ§ailÃ¢ndia;21;1;1;1;1;548.2;629.8;567.2;686.2;0;1.0;120.0;180.0;120.0;120.0;140.0;680.0;E;D;B;B;3.0;B;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;D;A;A;B
16120;2317070;210052398076;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;469.1;455.6;447.3;519.2;1;1.0;140.0;140.0;140.0;160.0;180.0;760.0;E;F;B;C;3.0;D;A;B;B;A;A;B;A;A;A;A;A;A;B;A;B;D;A;B;B
16121;2317430;210054419058;M;3;2;0;2;1.0;0;2101400.0;Balsas;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;440.2;520.3;467.8;515.9;1;6.0;0.0;0.0;0.0;0.0;0.0;0.0;B;B;B;B;5.0;B;A;B;C;A;A;B;B;B;B;A;A;A;B;A;A;D;A;A;B
16122;2317491;210052099227;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;467.4;336.8;379.4;457.3;1;1.0;100.0;120.0;80.0;120.0;100.0;520.0;E;E;B;B;6.0;D;A;C;D;A;A;B;A;B;A;A;A;A;C;A;A;D;A;A;B
16123;2317795;210054409109;F;0;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;462.3;429.1;481.9;666.7;1;1.0;100.0;120.0;120.0;120.0;100.0;560.0;E;E;F;B;2.0;B;A;B;C;A;A;B;B;B;A;A;A;B;B;A;A;C;A;B;B
16124;2317819;210053342942;M;1;2;0;2;1.0;0;2107902.0;Passagem Franca;MA;2.0;1.0;1.0;SÃ£o JoÃ£o dos Patos;21;1;1;1;1;405.3;359.6;442.3;550.8;1;1.0;80.0;120.0;100.0;120.0;80.0;500.0;D;G;A;D;4.0;F;A;C;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
16125;2317966;210053974787;F;3;2;0;2;1.0;0;2108207.0;Pedreiras;MA;2.0;1.0;1.0;Pedreiras;21;1;1;1;1;590.9;528.0;521.5;484.0;0;1.0;160.0;200.0;180.0;200.0;200.0;940.0;E;F;B;D;5.0;E;A;C;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
16127;2318078;210051103268;F;3;2;0;2;1.0;0;2109502.0;RiachÃ£o;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;394.6;458.3;443.3;397.3;0;1.0;80.0;120.0;100.0;120.0;40.0;460.0;H;E;F;C;6.0;B;A;B;D;A;A;B;A;A;A;A;A;A;A;A;A;D;A;A;B
16128;2318124;210051369626;F;3;2;0;2;1.0;0;2102325.0;Buriticupu;MA;1.0;1.0;1.0;Buriticupu;21;1;1;1;1;354.0;392.9;456.3;463.2;1;1.0;140.0;180.0;120.0;140.0;160.0;740.0;E;E;B;B;5.0;E;A;B;E;A;B;B;A;B;B;A;A;A;B;A;A;E;A;A;B
16129;2318433;210052904469;F;0;2;0;2;1.0;0;2112506.0;TutÃ³ia;MA;2.0;1.0;1.0;TutÃ³ia;21;1;1;1;1;361.9;526.3;416.7;439.4;0;1.0;120.0;120.0;100.0;100.0;0.0;440.0;D;D;A;B;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
16130;2318565;210052812129;M;3;2;0;2;1.0;0;2100204.0;AlcÃ¢ntara;MA;1.0;1.0;1.0;AlcÃ¢ntara;21;1;1;1;1;368.3;434.4;306.2;412.2;1;1.0;100.0;120.0;100.0;100.0;0.0;420.0;E;E;A;A;7.0;A;A;A;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
16131;2318690;210051598859;F;2;2;0;2;1.0;0;2107357.0;Nova Olinda do MaranhÃ£o;MA;2.0;1.0;1.0;Santa Luzia do ParuÃ¡;21;1;1;1;1;419.8;398.0;439.5;465.2;1;1.0;140.0;200.0;160.0;160.0;180.0;840.0;A;F;A;D;6.0;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;A
16132;2318817;210052502270;M;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;435.7;429.2;401.4;411.7;0;1.0;120.0;120.0;120.0;120.0;60.0;540.0;E;E;C;B;4.0;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;B;A;B
16133;2318819;210051393530;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;387.0;631.4;575.9;424.0;0;1.0;120.0;200.0;120.0;160.0;200.0;800.0;E;E;B;D;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
16134;2319237;210052367797;M;3;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;2.0;1.0;1.0;AÃ§ailÃ¢ndia;21;1;1;1;1;452.2;383.2;430.2;471.9;0;1.0;140.0;120.0;120.0;160.0;140.0;680.0;E;G;C;D;4.0;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;B;D;A;B;B
16136;2319408;210052466324;F;3;2;0;2;1.0;0;2105203.0;IgarapÃ© Grande;MA;2.0;1.0;1.0;Pedreiras;21;1;1;1;1;364.7;415.6;425.2;546.0;1;1.0;120.0;160.0;120.0;120.0;120.0;640.0;E;D;F;A;5.0;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;B;A;A
16138;2319844;210054147139;M;3;2;0;3;1.0;0;2101202.0;Bacabal;MA;4.0;1.0;1.0;Bacabal;21;1;1;1;1;608.0;667.5;609.6;721.2;0;1.0;160.0;200.0;140.0;180.0;160.0;840.0;G;E;E;F;4.0;O;C;B;D;C;A;B;B;B;B;B;A;A;D;A;B;E;A;C;B
16139;2319922;210051677243;F;3;2;0;2;1.0;0;2100055.0;AÃ§ailÃ¢ndia;MA;2.0;1.0;1.0;AÃ§ailÃ¢ndia;21;1;1;1;1;362.3;449.6;413.0;427.5;1;1.0;120.0;100.0;100.0;120.0;0.0;440.0;C;D;B;C;4.0;C;A;B;D;A;B;B;B;A;A;A;A;A;B;A;A;C;A;A;A
16140;2319955;210054407613;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;395.4;441.7;403.6;466.1;1;1.0;80.0;120.0;120.0;120.0;80.0;520.0;E;E;B;B;5.0;E;A;D;D;B;A;B;B;A;A;B;A;B;C;A;B;E;B;B;B
16141;2320001;210051803379;F;4;2;0;2;1.0;0;2109908.0;Santa InÃªs;MA;1.0;1.0;1.0;Santa Luzia;21;1;1;1;1;420.9;383.2;431.0;491.2;0;1.0;160.0;140.0;120.0;160.0;100.0;680.0;G;G;D;D;4.0;F;D;C;C;B;B;B;A;B;B;A;A;A;B;A;B;D;A;B;B
16142;2320030;210052677564;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;395.6;450.7;365.4;387.4;0;1.0;60.0;40.0;40.0;80.0;0.0;220.0;B;C;C;B;6.0;C;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;C;A;B;B
16143;2320174;210054409973;M;2;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;424.1;547.0;429.4;476.7;1;1.0;100.0;100.0;80.0;80.0;0.0;360.0;H;B;F;A;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
16146;2320720;210054085537;M;3;2;0;2;1.0;0;2103000.0;Caxias;MA;2.0;1.0;1.0;Caxias;21;1;1;1;1;488.1;426.2;490.2;417.5;1;1.0;100.0;120.0;80.0;120.0;160.0;580.0;C;D;B;B;5.0;B;A;B;D;A;C;B;A;B;A;A;A;A;B;A;A;C;A;A;B
16147;2320879;210051163692;F;1;2;0;2;1.0;0;2108207.0;Pedreiras;MA;1.0;1.0;1.0;Pedreiras;21;1;1;1;1;487.7;379.8;542.7;456.9;1;1.0;160.0;200.0;180.0;180.0;180.0;900.0;E;F;F;F;2.0;C;A;C;C;A;B;B;A;B;A;A;A;A;C;A;A;C;A;A;B
16148;2320930;210052941962;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;393.8;491.0;428.1;406.7;0;1.0;80.0;140.0;120.0;120.0;120.0;580.0;E;E;B;D;5.0;C;A;C;C;A;A;B;B;B;A;A;A;A;B;A;B;B;A;A;B
16149;2321039;210053551717;F;2;2;0;2;1.0;0;2103000.0;Caxias;MA;2.0;1.0;1.0;Caxias;21;1;1;1;1;528.6;571.6;532.6;451.2;1;1.0;100.0;100.0;80.0;100.0;80.0;460.0;D;D;A;A;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
16150;2321146;210051695264;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;344.2;465.2;493.2;540.5;0;1.0;120.0;120.0;100.0;100.0;80.0;520.0;C;C;C;B;10.0;C;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
16151;2321349;210051845290;M;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;508.5;541.0;587.7;526.4;1;1.0;80.0;40.0;40.0;100.0;40.0;300.0;E;E;C;D;3.0;E;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
16152;2321707;210051350456;F;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;2.0;SÃ£o LuÃ­s;21;1;1;1;1;396.4;514.5;439.4;455.2;0;1.0;140.0;140.0;140.0;120.0;180.0;720.0;E;E;D;D;4.0;M;A;B;C;C;A;B;B;B;A;B;A;A;B;B;B;E;A;B;B
16153;2321855;210054127957;M;1;2;0;3;1.0;0;2109908.0;Santa InÃªs;MA;4.0;1.0;1.0;Santa InÃªs;21;1;1;1;1;608.0;590.8;493.3;648.9;0;1.0;140.0;200.0;160.0;160.0;180.0;840.0;H;F;D;D;5.0;E;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;E;B;B;B
16154;2321885;210052929339;F;3;2;0;2;1.0;0;2107506.0;PaÃ§o do Lumiar;MA;2.0;2.0;1.0;PaÃ§o do Lumiar;21;1;1;1;1;402.9;506.0;383.1;449.6;1;1.0;120.0;120.0;100.0;120.0;20.0;480.0;E;E;A;B;4.0;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
16155;2322013;210053296434;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;426.8;458.2;383.3;431.3;0;1.0;120.0;120.0;120.0;120.0;120.0;600.0;E;D;D;D;3.0;B;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;D;B;A;B
16156;2322213;210053983584;M;3;2;0;2;1.0;0;2101731.0;BelÃ¡gua;MA;2.0;1.0;1.0;Urbano Santos;21;1;1;1;1;619.7;656.8;601.8;559.4;1;1.0;140.0;120.0;120.0;120.0;100.0;600.0;E;E;C;D;5.0;D;A;B;D;A;B;B;B;A;A;B;A;A;B;A;B;E;A;A;B
