;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
71812;C3;Branca;Fundamental;Um;E1
71813;C4;Nao_branca;Fundamental;Zero;E1
71814;C5;Branca;Medio;Um;E1
71816;C5;Branca;Medio;Um;E1
71818;C1;Nao_branca;Fundamental;Um;E1
71819;C3;Branca;Fundamental;Dois;D1
71820;C1;Nao_branca;Fundamental;Um;C1
71821;C3;Branca;Superior;Dois;D1
71822;C2;Nao_branca;Medio;Zero;D1
71823;C5;Nao_branca;Medio;Um;D1
71826;C5;Nao_branca;Medio;Um;E1
71829;C3;Branca;Fundamental;Um;E1
71830;C4;Nao_branca;Fundamental;Zero;E1
71832;C3;Branca;Medio;Um;D1
71833;C5;Nao_branca;Medio;Um;E1
71834;C1;Branca;Superior;Um;E1
71835;C2;Nao_branca;Medio;Zero;E1
71836;C1;Nao_branca;Superior;Um;D1
71838;C4;Nao_branca;Fundamental;Dois;C1
71839;C3;Branca;Fundamental;Um;E1
71841;C1;Nao_branca;Superior;Um;C1
71844;C2;Nao_branca;Medio;Zero;E1
71845;C2;Branca;Medio;Zero;E1
71846;C3;Branca;Fundamental;Um;E1
71847;C4;Nao declarado;Fundamental;Dois;E1
71849;C4;Nao_branca;Fundamental;Zero;D1
71850;C5;Nao_branca;Medio;Um;E1
71851;C1;Nao_branca;Fundamental;Um;E1
71852;C2;Nao_branca;Medio;Dois;D1
71853;C2;Nao_branca;Medio;Zero;E1
71855;C3;Branca;Superior;Tres;D1
71856;C4;Nao_branca;Fundamental;Zero;E1
71858;C2;Nao_branca;NuncaEstudou;Zero;E1
71859;C5;Nao_branca;Medio;Um;E1
71860;C2;Branca;Medio;Zero;D1
71861;C3;Branca;Medio;Um;D1
71862;C1;Nao_branca;Superior;Um;D1
71863;C1;Nao_branca;Superior;Zero;D1
71865;C1;Nao_branca;Superior;Zero;E1
71866;C3;Branca;Fundamental;Um;C1
71867;C1;Nao_branca;Superior;Um;D1
71871;C4;Nao_branca;Fundamental;Zero;E1
71874;C5;Nao_branca;Medio;Um;C1
71875;C1;Nao_branca;Fundamental;Um;C1
71877;C1;Nao_branca;Fundamental;Um;E1
71878;C3;Branca;Medio;Um;C1
71879;C1;Nao_branca;Superior;Um;E1
71880;C4;Nao_branca;Fundamental;Zero;C1
71881;C3;Branca;Medio;Um;C1
71882;C2;Nao_branca;Medio;Zero;E1
71883;C4;Nao_branca;Fundamental;Zero;E1
71884;C1;Nao_branca;Superior;Um;D1
71885;C3;Branca;Fundamental;Um;D1
71886;C4;Nao_branca;Fundamental;Zero;E1
71887;C5;Nao_branca;Medio;Um;E1
71888;C5;Nao_branca;Medio;Um;D1
71889;C1;Branca;Superior;Um;B1
71891;C3;Branca;Fundamental;Um;C1
71892;C5;Branca;Medio;Um;E1
71893;C2;Nao_branca;Medio;Zero;C1
71894;C4;Nao_branca;Fundamental;Zero;E1
71895;C1;Nao_branca;Superior;Um;E1
71896;C1;Nao_branca;Fundamental;Um;E1
71898;C1;Nao_branca;Superior;Um;D1
71901;C4;Branca;Fundamental;Zero;E1
71902;C1;Nao_branca;Fundamental;Um;E1
71903;C2;Nao_branca;Medio;Dois;E1
71904;C1;Nao_branca;Fundamental;Um;E1
71905;C5;Nao declarado;Medio;Um;E1
71906;C3;Branca;Medio;Dois;D1
71907;C3;Branca;Fundamental;Um;D1
71908;C2;Nao_branca;Medio;Zero;E1
71909;C1;Branca;Superior;Um;E1
71911;C3;Branca;Medio;Quatro_ou_mais;D1
71913;C5;Nao_branca;Medio;Um;D1
71916;C4;Nao_branca;Fundamental;Zero;E1
71917;C3;Branca;Fundamental;Um;E1
71918;C5;Nao_branca;Medio;Um;D1
71919;C1;Nao_branca;Fundamental;Um;E1
71920;C4;Branca;Fundamental;Zero;E1
71921;C1;Nao_branca;Superior;Zero;E1
71922;C2;Nao_branca;Medio;Dois;C1
71924;C1;Nao_branca;Superior;Um;E1
71925;C5;Nao_branca;Medio;Um;D1
71926;C1;Nao declarado;Superior;Um;C1
71928;C5;Branca;Medio;Um;E1
71931;C3;Branca;Medio;Um;D1
71932;C1;Nao_branca;Fundamental;Um;E1
71933;C4;Nao_branca;Fundamental;Zero;E1
71935;C4;Nao_branca;Fundamental;Zero;E1
71936;C4;Nao_branca;Fundamental;Zero;E1
71937;C4;Branca;Fundamental;Zero;E1
71938;C4;Branca;Fundamental;Zero;E1
71939;C3;Branca;Medio;Um;D1
71940;C1;Nao declarado;Superior;Dois;C1
71945;C4;Nao_branca;Fundamental;Zero;E1
71946;C1;Nao_branca;Fundamental;Um;E1
71947;C3;Branca;Superior;Um;D1
71948;C1;Nao_branca;Fundamental;Um;E1
71949;C3;Nao_branca;Fundamental;Um;D1
71954;C4;Nao_branca;Fundamental;Zero;E1
71955;C3;Branca;Fundamental;Um;D1
71957;C1;Branca;Superior;Tres;C1
71958;C1;Nao_branca;Superior;Um;E1
71959;C1;Nao_branca;Superior;Um;E1
71960;C2;Nao_branca;Medio;Zero;D1
71961;C1;Nao_branca;Superior;Um;E1
71963;C2;Nao_branca;Medio;Zero;D1
71964;C4;Nao_branca;Fundamental;Zero;E1
71965;C2;Nao_branca;Medio;Zero;E1
71966;C5;Nao_branca;Medio;Um;E1
71969;C3;Branca;Fundamental;Um;D1
71970;C1;Nao_branca;Superior;Um;D1
71971;C3;Branca;Superior;Um;D1
71972;C5;Nao_branca;Medio;Um;E1
71973;C3;Nao_branca;Fundamental;Um;D1
71975;C4;Nao_branca;Fundamental;Zero;E1
71976;C1;Nao_branca;Superior;Um;C1
71977;C3;Branca;Medio;Um;D1
71978;C2;Branca;Medio;Zero;D1
71980;C1;Nao_branca;Fundamental;Um;E1
71981;C5;Nao_branca;Medio;Um;C1
71982;C2;Nao_branca;Medio;Zero;E1
71984;C3;Branca;Superior;Um;D1
71985;C4;Nao_branca;Fundamental;Zero;D1
71986;C2;Branca;Medio;Dois;E1
71987;C4;Nao_branca;Fundamental;Zero;E1
71988;C1;Nao_branca;Fundamental;Um;E1
71989;C5;Branca;Medio;Um;E1
71990;C1;Branca;Superior;Um;C1
71992;C5;Nao_branca;Medio;Um;D1
71993;C1;Nao_branca;Fundamental;Um;E1
71994;C1;Nao_branca;Fundamental;Um;E1
71996;C5;Nao_branca;Medio;Um;C1
71997;C2;Nao_branca;Medio;Zero;E1
71998;C5;Nao_branca;Medio;Um;C1
71999;C3;Branca;Fundamental;Um;E1
72001;C2;Nao_branca;Medio;Dois;C1
72002;C3;Branca;Fundamental;Um;D1
72004;C3;Branca;Fundamental;Um;E1
72006;C4;Nao_branca;Fundamental;Zero;E1
72007;C5;Nao_branca;Medio;Um;B1
72009;C5;Nao_branca;Medio;Um;D1
72010;C5;Nao_branca;Medio;Um;E1
72011;C2;Nao_branca;Medio;Zero;E1
72012;C4;Branca;Fundamental;Zero;E1
72013;C2;Nao_branca;Medio;Dois;E1
72014;C4;Nao_branca;Fundamental;Zero;E1
72015;C4;Branca;Fundamental;Zero;E1
72016;C5;Nao_branca;Medio;Um;E1
72018;C3;Branca;Fundamental;Um;E1
72019;C5;Nao_branca;Medio;Um;E1
72020;C4;Nao_branca;Fundamental;Zero;D1
72021;C2;Nao_branca;Medio;Zero;E1
72022;C1;Nao_branca;Superior;Um;E1
72023;C4;Nao_branca;Fundamental;Zero;C1
72025;C3;Branca;Fundamental;Um;D1
72029;C2;Nao_branca;Medio;Zero;E1
72030;C4;Branca;Fundamental;Zero;E1
72031;C3;Nao_branca;Fundamental;Um;D1
72032;C3;Nao_branca;Fundamental;Um;D1
72033;C5;Nao_branca;Medio;Um;C1
72034;C1;Nao_branca;Fundamental;Um;E1
72039;C4;Nao_branca;Fundamental;Zero;E1
72040;C1;Nao_branca;Fundamental;Um;E1
72041;C2;Nao_branca;Medio;Zero;E1
72042;C1;Nao_branca;Superior;Tres;C1
72044;C4;Nao_branca;Fundamental;Zero;E1
72045;C1;Nao_branca;Fundamental;Um;E1
72046;C5;Nao declarado;Medio;Um;E1
72048;C4;Nao_branca;Fundamental;Zero;E1
72049;C3;Nao declarado;Fundamental;Dois;C1
72051;C4;Nao_branca;Fundamental;Zero;E1
72052;C5;Branca;Medio;Um;E1
72053;C1;Nao_branca;Fundamental;Um;C1
72056;C1;Nao_branca;Fundamental;Um;E1
72057;C2;Nao_branca;Medio;Zero;E1
72058;C3;Branca;Fundamental;Zero;D1
72059;C1;Nao_branca;Superior;Um;E1
72060;C5;Nao_branca;Medio;Um;C1
72061;C2;Branca;Medio;Dois;C1
72062;C5;Nao_branca;Medio;Um;D1
72064;C5;Nao_branca;Medio;Um;E1
72065;C5;Nao_branca;Medio;Um;E1
72066;C3;Branca;Fundamental;Um;E1
72067;C4;Nao_branca;Fundamental;Zero;E1
72071;C2;Nao_branca;Medio;Zero;E1
72072;C5;Nao_branca;Medio;Um;D1
72073;C1;Nao_branca;Fundamental;Um;C1
72075;C5;Nao_branca;Medio;Um;D1
72076;C2;Nao_branca;Medio;Zero;E1
72077;C4;Branca;Fundamental;Zero;E1
72078;C5;Nao_branca;Medio;Um;E1
72079;C3;Branca;Superior;Um;D1
72080;C3;Branca;Superior;Um;D1
72081;C2;Nao_branca;Medio;Dois;D1
72082;C4;Nao_branca;Fundamental;Zero;C1
72083;C1;Nao_branca;Superior;Dois;D1
72084;C2;Branca;Medio;Zero;E1
72085;C5;Nao_branca;Medio;Um;E1
72087;C5;Nao_branca;Medio;Um;C1
72088;C1;Nao_branca;Fundamental;Um;E1
72089;C1;Nao_branca;Superior;Um;E1
72091;C3;Branca;Superior;Um;D1
72092;C5;Nao_branca;Medio;Um;E1
72095;C5;Nao_branca;Medio;Um;E1
72096;C3;Branca;Fundamental;Um;E1
72097;C1;Nao_branca;Fundamental;Um;E1
72098;C5;Nao_branca;Medio;Um;E1
72099;C2;Nao_branca;Medio;Zero;E1
72100;C5;Nao_branca;Medio;Um;E1
72101;C3;Branca;Fundamental;Um;D1
72102;C1;Nao_branca;Fundamental;Um;E1
72105;C3;Branca;Fundamental;Um;D1
72106;C4;Nao_branca;Fundamental;Zero;E1
72107;C1;Nao_branca;Superior;Zero;E1
72108;C3;Branca;Fundamental;Dois;D1
72109;C3;Branca;Medio;Um;D1
72110;C2;Nao_branca;Medio;Tres;C1
72111;C2;Nao_branca;Medio;Dois;E1
72112;C2;Nao_branca;Medio;Zero;E1
72114;C3;Branca;Fundamental;Um;D1
72115;C1;Nao_branca;Superior;Zero;E1
72116;C3;Branca;Fundamental;Um;E1
72117;C1;Nao_branca;Fundamental;Um;E1
72118;C3;Branca;Fundamental;Zero;D1
72119;C2;Branca;Medio;Dois;C1
72120;C2;Nao_branca;Medio;Zero;D1
72121;C1;Nao_branca;Fundamental;Um;E1
72123;C3;Branca;Medio;Um;D1
72124;C3;Branca;Fundamental;Um;E1
72125;C2;Nao_branca;Medio;Zero;E1
72126;C3;Nao_branca;Fundamental;Um;D1
72127;C1;Nao_branca;Superior;Dois;C1
72129;C1;Branca;Superior;Um;E1
72130;C4;Branca;Fundamental;Zero;E1
72131;C4;Nao_branca;Fundamental;Zero;D1
72133;C1;Nao_branca;Superior;Dois;C1
72134;C5;Nao_branca;Medio;Um;E1
72135;C4;Nao_branca;Fundamental;Zero;E1
72136;C4;Branca;Fundamental;Zero;E1
72138;C1;Nao_branca;Fundamental;Um;E1
72139;C1;Nao_branca;Superior;Um;D1
72140;C2;Nao_branca;Medio;Zero;E1
72141;C5;Nao_branca;Medio;Um;D1
72142;C1;Nao_branca;Superior;Um;E1
72143;C2;Nao_branca;Medio;Dois;D1
72144;C4;Nao_branca;Fundamental;Zero;E1
72145;C3;Branca;Medio;Um;C1
72146;C5;Nao_branca;Medio;Um;E1
72147;C4;Nao_branca;Fundamental;Zero;E1
72148;C5;Nao_branca;Medio;Um;E1
72149;C2;Branca;Medio;Zero;D1
72150;C5;Nao_branca;Medio;Um;E1
72152;C5;Nao_branca;Medio;Um;E1
72153;C4;Nao_branca;Fundamental;Zero;E1
72154;C4;Nao_branca;Fundamental;Zero;E1
72155;C1;Nao_branca;Superior;Dois;E1
72156;C1;Nao_branca;Superior;Zero;D1
72157;C3;Nao_branca;Fundamental;Um;D1
72158;C2;Branca;Medio;Zero;C1
72159;C1;Nao_branca;Fundamental;Um;E1
72160;C2;Branca;Medio;Zero;D1
72163;C1;Nao_branca;Fundamental;Um;E1
72164;C5;Branca;Medio;Um;E1
72166;C5;Nao_branca;Medio;Um;E1
72168;C2;Nao_branca;Medio;Zero;E1
72169;C3;Nao declarado;Medio;Um;D1
72171;C5;Nao_branca;Medio;Um;E1
72172;C5;Nao_branca;Medio;Um;E1
72173;C2;Nao_branca;Medio;Zero;E1
72174;C4;Nao_branca;Fundamental;Zero;E1
72175;C1;Nao_branca;NuncaEstudou;Um;E1
72176;C5;Branca;Medio;Um;E1
72177;C3;Nao_branca;Fundamental;Um;D1
72178;C2;Nao_branca;Medio;Zero;E1
72180;C5;Branca;Medio;Um;E1
72181;C1;Nao_branca;Superior;Um;D1
72182;C2;Nao_branca;Medio;Zero;E1
72184;C2;Nao_branca;Medio;Zero;E1
72185;C1;Branca;Superior;Um;E1
72189;C1;Nao_branca;Fundamental;Um;E1
72190;C4;Branca;Fundamental;Zero;E1
72191;C2;Nao_branca;Medio;Zero;E1
72192;C1;Branca;Superior;Um;E1
72193;C3;Branca;Fundamental;Um;D1
72194;C3;Branca;Fundamental;Um;D1
72196;C5;Branca;Medio;Um;E1
72198;C1;Nao_branca;Fundamental;Um;E1
72201;C4;Nao_branca;Fundamental;Zero;E1
72202;C4;Nao_branca;Fundamental;Zero;E1
72205;C3;Branca;Fundamental;Um;E1
72206;C3;Branca;Fundamental;Um;E1
72207;C1;Branca;Superior;Um;E1
72209;C4;Nao_branca;Fundamental;Zero;E1
72210;C1;Nao_branca;Fundamental;Um;E1
72211;C1;Nao_branca;Fundamental;Um;E1
72213;C1;Nao_branca;Fundamental;Um;E1
72214;C1;Nao_branca;Fundamental;Um;E1
72215;C4;Nao_branca;Fundamental;Zero;E1
72216;C4;Branca;Fundamental;Zero;E1
72217;C4;Nao_branca;Fundamental;Zero;E1
72218;C4;Nao_branca;Fundamental;Zero;E1
72219;C1;Nao_branca;Superior;Um;C1
72220;C4;Nao_branca;Fundamental;Zero;E1
72221;C1;Nao_branca;Superior;Um;C1
72222;C4;Nao_branca;Fundamental;Zero;E1
72223;C3;Branca;Superior;Um;D1
72224;C5;Branca;Medio;Um;E1
72225;C4;Nao_branca;Fundamental;Zero;E1
72226;C4;Nao_branca;Fundamental;Zero;E1
72227;C4;Nao_branca;Fundamental;Zero;E1
72228;C2;Nao_branca;Medio;Zero;D1
72229;C4;Branca;Fundamental;Zero;E1
72230;C4;Nao_branca;Fundamental;Zero;E1
72231;C4;Nao_branca;Fundamental;Zero;E1
72232;C4;Nao_branca;Fundamental;Zero;E1
72233;C3;Branca;Fundamental;Dois;D1
72234;C3;Branca;Medio;Um;D1
72236;C1;Nao_branca;Superior;Um;C1
72237;C4;Nao_branca;Fundamental;Zero;E1
72238;C2;Nao_branca;Medio;Zero;E1
72239;C3;Branca;Medio;Um;C1
72241;C5;Nao_branca;Medio;Um;E1
72242;C4;Nao_branca;Fundamental;Zero;D1
72244;C3;Branca;Fundamental;Um;E1
72245;C2;Nao_branca;Medio;Zero;E1
72246;C4;Nao_branca;Fundamental;Zero;E1
72247;C3;Branca;Superior;Um;D1
72248;C3;Branca;Fundamental;Um;E1
72249;C5;Nao_branca;Medio;Um;E1
72250;C2;Branca;Medio;Zero;D1
72251;C1;Nao_branca;Superior;Um;D1
72252;C2;Nao_branca;Medio;Zero;E1
72253;C5;Branca;Medio;Um;E1
72254;C3;Branca;Superior;Um;D1
72256;C1;Nao_branca;Superior;Zero;E1
72257;C2;Nao_branca;Medio;Zero;D1
72258;C5;Branca;Medio;Um;E1
72259;C1;Nao_branca;Fundamental;Um;E1
72260;C4;Nao_branca;Fundamental;Zero;E1
72261;C2;Nao_branca;Medio;Zero;E1
72262;C4;Branca;Fundamental;Zero;E1
72265;C5;Nao_branca;Medio;Um;E1
72266;C1;Nao_branca;Superior;Zero;D1
72267;C3;Branca;Fundamental;Um;D1
72270;C1;Branca;Superior;Um;E1
72271;C2;Nao_branca;Medio;Zero;E1
72272;C3;Branca;Fundamental;Um;D1
72273;C4;Branca;Fundamental;Zero;E1
72274;C4;Nao_branca;Fundamental;Zero;E1
72276;C2;Nao_branca;Medio;Tres;D1
72277;C4;Nao_branca;Fundamental;Zero;E1
72278;C4;Branca;Fundamental;Zero;E1
72279;C4;Nao_branca;Fundamental;Zero;E1
72280;C4;Branca;Fundamental;Zero;E1
72283;C5;Nao_branca;Medio;Um;C1
72284;C4;Nao_branca;Fundamental;Zero;E1
72285;C1;Nao_branca;Superior;Um;D1
72286;C3;Branca;Fundamental;Um;D1
72287;C4;Nao_branca;Fundamental;Zero;D1
72289;C1;Nao_branca;Fundamental;Um;E1
72290;C2;Nao_branca;Medio;Zero;E1
72291;C1;Branca;Superior;Tres;C1
72292;C4;Nao_branca;Fundamental;Zero;E1
72293;C3;Branca;Medio;Um;D1
72294;C2;Nao_branca;Medio;Tres;E1
72296;C1;Branca;Superior;Um;E1
72297;C2;Nao_branca;Medio;Dois;D1
72298;C1;Nao_branca;Fundamental;Um;E1
72299;C5;Nao_branca;Medio;Um;C1
72300;C5;Nao_branca;Medio;Um;E1
72301;C4;Nao_branca;Fundamental;Zero;E1
72302;C4;Branca;Fundamental;Zero;E1
72303;C1;Nao_branca;Superior;Um;D1
72304;C4;Nao_branca;Fundamental;Zero;E1
72305;C1;Branca;Superior;Um;E1
72306;C2;Branca;Medio;Zero;E1
72310;C3;Nao declarado;Fundamental;Um;D1
72311;C1;Branca;Superior;Um;E1
72312;C1;Nao_branca;Superior;Um;D1
72313;C3;Branca;Fundamental;Um;D1
72314;C3;Branca;Fundamental;Um;D1
72315;C4;Nao_branca;Fundamental;Zero;D1
72316;C4;Nao_branca;Fundamental;Zero;E1
72317;C4;Branca;Fundamental;Zero;E1
72318;C4;Nao_branca;Fundamental;Zero;E1
72319;C1;Nao_branca;Superior;Um;E1
72321;C1;Nao_branca;Fundamental;Um;E1
72322;C2;Branca;Medio;Zero;E1
72323;C4;Nao_branca;Fundamental;Zero;E1
72325;C4;Nao_branca;Fundamental;Zero;E1
72326;C2;Branca;Medio;Zero;E1
72327;C4;Branca;Fundamental;Zero;E1
72328;C4;Branca;Fundamental;Zero;E1
72329;C4;Nao_branca;Fundamental;Zero;E1
72330;C1;Branca;Superior;Um;C1
72331;C3;Branca;Medio;Um;D1
72332;C4;Nao_branca;Fundamental;Zero;E1
72333;C3;Branca;Fundamental;Um;D1
72334;C2;Branca;Medio;Zero;E1
72335;C2;Nao_branca;NuncaEstudou;Zero;E1
72336;C5;Branca;Medio;Um;E1
72337;C4;Nao_branca;Fundamental;Zero;E1
72338;C1;Nao_branca;Fundamental;Um;E1
72339;C3;Branca;Medio;Tres;D1
72340;C3;Branca;Fundamental;Um;E1
72341;C4;Nao_branca;Fundamental;Zero;E1
72342;C3;Branca;Fundamental;Um;E1
72343;C4;Nao_branca;Fundamental;Zero;E1
72345;C4;Nao_branca;Fundamental;Zero;E1
72346;C4;Nao_branca;Fundamental;Zero;E1
72347;C1;Nao_branca;Fundamental;Um;E1
72348;C4;Nao_branca;Fundamental;Zero;E1
72349;C2;Nao_branca;Medio;Zero;E1
72351;C2;Nao_branca;Medio;Zero;E1
72352;C1;Nao_branca;Fundamental;Um;E1
72353;C4;Branca;Fundamental;Zero;E1
72354;C4;Nao_branca;Fundamental;Zero;E1
72355;C4;Branca;Fundamental;Zero;E1
72356;C3;Branca;Medio;Um;D1
72357;C1;Branca;Superior;Zero;E1
72358;C3;Branca;Fundamental;Um;D1
72359;C5;Nao_branca;Medio;Um;E1
72361;C4;Nao_branca;Fundamental;Zero;E1
72362;C3;Branca;Fundamental;Um;E1
72363;C3;Branca;Fundamental;Zero;D1
72364;C1;Nao_branca;Fundamental;Um;E1
72365;C2;Branca;Medio;Zero;E1
72366;C2;Nao_branca;Medio;Zero;E1
72367;C4;Nao_branca;Fundamental;Zero;E1
72368;C1;Branca;Superior;Um;C1
72370;C3;Branca;Fundamental;Um;E1
72371;C4;Branca;Fundamental;Zero;E1
72372;C5;Nao_branca;Medio;Um;E1
72373;C4;Branca;Fundamental;Zero;E1
72374;C2;Nao_branca;NuncaEstudou;Zero;E1
72376;C4;Nao_branca;Fundamental;Zero;E1
72377;C4;Nao_branca;Fundamental;Zero;E1
72378;C4;Branca;Fundamental;Zero;E1
72380;C1;Nao_branca;Superior;Zero;E1
72381;C4;Nao_branca;Fundamental;Zero;E1
72382;C5;Nao_branca;Medio;Um;E1
72384;C4;Nao_branca;Fundamental;Zero;E1
72385;C2;Branca;Medio;Zero;E1
72387;C5;Nao_branca;Medio;Um;D1
72388;C3;Branca;Fundamental;Um;E1
72389;C2;Branca;Medio;Zero;E1
72390;C3;Branca;Fundamental;Um;E1
72391;C4;Nao_branca;Fundamental;Zero;E1
72392;C4;Nao_branca;Fundamental;Zero;E1
72393;C4;Nao_branca;Fundamental;Zero;E1
72394;C3;Nao_branca;Fundamental;Um;D1
72395;C1;Nao_branca;Superior;Zero;E1
72396;C4;Nao_branca;Fundamental;Zero;E1
72397;C2;Nao_branca;NuncaEstudou;Zero;E1
72398;C5;Nao_branca;Medio;Um;E1
72399;C3;Branca;Fundamental;Um;E1
72400;C3;Branca;Fundamental;Um;D1
72401;C2;Branca;Medio;Zero;E1
72402;C3;Branca;Fundamental;Zero;D1
72403;C1;Nao_branca;Superior;Um;D1
72404;C4;Nao_branca;Fundamental;Zero;E1
72405;C4;Nao_branca;Fundamental;Zero;E1
72407;C3;Nao_branca;Fundamental;Um;D1
72408;C4;Nao_branca;Fundamental;Zero;D1
72409;C1;Nao_branca;Superior;Um;D1
72410;C4;Nao_branca;Fundamental;Zero;E1
72411;C2;Nao_branca;Medio;Zero;E1
72412;C3;Branca;Superior;Tres;D1
72413;C4;Nao_branca;Fundamental;Zero;E1
72414;C4;Branca;Fundamental;Zero;E1
72415;C2;Nao_branca;Medio;Zero;E1
72416;C1;Nao_branca;NuncaEstudou;Um;E1
72417;C4;Nao_branca;Fundamental;Zero;E1
72418;C5;Nao_branca;Medio;Um;E1
72419;C5;Nao_branca;Medio;Um;D1
72420;C4;Branca;Fundamental;Zero;E1
72421;C1;Nao_branca;Fundamental;Um;E1
72422;C1;Nao_branca;Fundamental;Um;C1
72423;C4;Nao_branca;Fundamental;Zero;E1
72424;C1;Nao_branca;Fundamental;Um;E1
72426;C4;Nao_branca;Fundamental;Zero;E1
72427;C5;Nao_branca;Medio;Um;E1
72428;C3;Branca;Fundamental;Um;C1
72430;C4;Nao_branca;Fundamental;Zero;E1
72432;C4;Nao_branca;Fundamental;Zero;E1
72433;C4;Nao_branca;Fundamental;Zero;E1
72434;C4;Nao_branca;Fundamental;Zero;E1
72435;C2;Nao_branca;Medio;Zero;E1
72436;C3;Branca;Fundamental;Um;E1
72437;C4;Branca;Fundamental;Zero;E1
72439;C4;Nao_branca;Fundamental;Zero;E1
72441;C3;Branca;Fundamental;Um;E1
72442;C4;Nao_branca;Fundamental;Zero;E1
72443;C5;Nao_branca;Medio;Um;E1
72446;C5;Nao_branca;Medio;Um;E1
72447;C4;Nao_branca;Fundamental;Zero;E1
72448;C5;Nao_branca;Medio;Um;E1
72449;C5;Nao_branca;Medio;Um;E1
72450;C2;Nao_branca;Medio;Zero;E1
72451;C3;Branca;Medio;Dois;D1
72452;C2;Nao_branca;Medio;Zero;E1
72453;C4;Nao_branca;Fundamental;Zero;E1
72454;C4;Nao_branca;Fundamental;Zero;E1
72455;C2;Nao_branca;Medio;Zero;E1
72456;C1;Nao_branca;Fundamental;Um;E1
72457;C4;Nao_branca;Fundamental;Zero;E1
72458;C4;Nao_branca;Fundamental;Dois;E1
72459;C4;Nao_branca;Fundamental;Zero;E1
72460;C4;Branca;Fundamental;Zero;E1
72461;C4;Nao_branca;Fundamental;Zero;E1
72462;C4;Nao_branca;Fundamental;Zero;E1
72463;C2;Branca;Medio;Zero;C1
72464;C4;Nao_branca;Fundamental;Zero;E1
72468;C2;Branca;Medio;Zero;D1
72469;C4;Nao_branca;Fundamental;Zero;E1
72470;C4;Nao_branca;Fundamental;Zero;E1
72472;C2;Branca;Medio;Zero;E1
72473;C1;Nao_branca;Superior;Um;E1
72474;C4;Nao_branca;Fundamental;Zero;E1
72477;C1;Nao_branca;Superior;Zero;E1
72478;C4;Nao_branca;Fundamental;Zero;E1
72479;C4;Branca;Fundamental;Zero;E1
72480;C4;Nao_branca;Fundamental;Zero;E1
72481;C4;Nao_branca;Fundamental;Zero;D1
72482;C4;Nao_branca;Fundamental;Zero;E1
72483;C2;Branca;Medio;Zero;C1
72484;C2;Branca;Medio;Zero;C1
72486;C1;Nao_branca;Superior;Zero;E1
72487;C4;Nao_branca;Fundamental;Zero;E1
72488;C2;Nao_branca;Medio;Dois;E1
72489;C1;Nao_branca;Fundamental;Um;E1
72490;C4;Nao_branca;Fundamental;Zero;E1
72491;C2;Nao_branca;Medio;Zero;E1
72493;C3;Branca;Fundamental;Um;E1
72494;C3;Branca;Medio;Um;C1
72495;C4;Nao_branca;Fundamental;Zero;E1
72496;C2;Nao_branca;NuncaEstudou;Zero;E1
72497;C5;Nao_branca;Medio;Um;E1
72498;C2;Branca;Medio;Zero;E1
72499;C4;Nao_branca;Fundamental;Zero;E1
72501;C1;Nao_branca;Fundamental;Um;E1
72502;C1;Nao_branca;Fundamental;Um;E1
72503;C1;Branca;Superior;Zero;E1
72504;C4;Nao_branca;Fundamental;Zero;E1
72505;C2;Nao_branca;Medio;Zero;E1
72506;C2;Branca;Medio;Zero;E1
72507;C2;Nao_branca;Medio;Zero;E1
72508;C4;Branca;Fundamental;Zero;E1
72509;C5;Nao_branca;Medio;Um;E1
72510;C2;Nao_branca;Medio;Dois;C1
72511;C1;Nao_branca;Fundamental;Um;E1
72512;C5;Nao_branca;Medio;Um;E1
72513;C5;Nao_branca;Medio;Um;E1
72514;C4;Branca;Fundamental;Zero;E1
72515;C4;Branca;Fundamental;Zero;E1
72517;C4;Nao_branca;Fundamental;Zero;D1
72518;C4;Nao_branca;Fundamental;Zero;E1
72520;C3;Branca;Fundamental;Um;C1
72522;C4;Branca;Fundamental;Zero;E1
72523;C4;Nao_branca;Fundamental;Zero;E1
72524;C2;Nao_branca;Medio;Zero;E1
72525;C4;Nao_branca;Fundamental;Zero;E1
72527;C1;Nao_branca;Superior;Um;E1
72528;C4;Nao_branca;Fundamental;Zero;E1
72529;C4;Nao_branca;Fundamental;Zero;E1
72530;C5;Branca;Medio;Um;E1
72531;C1;Nao_branca;Superior;Zero;E1
72532;C1;Branca;Superior;Um;E1
72533;C3;Branca;Fundamental;Um;D1
72534;C1;Nao_branca;Fundamental;Um;E1
72535;C4;Nao_branca;Fundamental;Zero;D1
72536;C1;Branca;Superior;Um;E1
72537;C1;Nao_branca;Superior;Zero;D1
72538;C1;Nao_branca;Superior;Um;E1
72539;C4;Branca;Fundamental;Zero;E1
72542;C4;Nao_branca;Fundamental;Zero;E1
72543;C4;Nao_branca;Fundamental;Zero;E1
72546;C4;Nao_branca;Fundamental;Zero;E1
72547;C4;Nao_branca;Fundamental;Zero;E1
72548;C3;Branca;Fundamental;Um;D1
72549;C4;Nao_branca;Fundamental;Zero;E1
72550;C4;Nao_branca;Fundamental;Zero;E1
72551;C5;Nao_branca;Medio;Um;E1
72552;C2;Nao_branca;Medio;Dois;D1
72553;C3;Nao_branca;Fundamental;Um;D1
72554;C4;Nao_branca;Fundamental;Zero;E1
72555;C1;Nao_branca;Fundamental;Um;E1
72556;C4;Nao_branca;Fundamental;Zero;E1
